app_id,name,genres,tags,short_description,price,total_reviews,positive_ratio,release_date,developer,publisher,platforms,header_image
100195,RPG Adventure #193,"[""RPG""]","[""Sandbox"", ""Multiplayer"", ""Non-linear"", ""Exploration"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",29.99,3161,0.78,2004-01-01,Tactical Adventures,Tactical Adventures,"[""Mac""]",
100196,Sacred 2,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Fantasy"", ""Visual Novel"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",49.99,289,0.93,2017-01-01,Tactical Adventures,Tactical Adventures,"[""Mac"", ""Windows"", ""Linux""]",
100197,RPG Adventure #11,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Multiplayer"", ""Magic""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",39.99,4377,0.87,2011-01-01,Tactical Adventures,Tactical Adventures,"[""Mac"", ""Windows"", ""Linux""]",
100198,RPG Adventure #143,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Dark Fantasy"", ""Difficult"", ""Action""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",4.99,16373,0.61,2001-01-01,BioWare,BioWare,"[""Windows"", ""Mac""]",
100199,RPG Adventure #373,"[""RPG""]","[""Cyberpunk"", ""Magic"", ""Multiplayer"", ""Singleplayer"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",19.99,10147,0.68,2014-01-01,inXile Entertainment,inXile Entertainment,"[""Windows""]",
100200,RPG Adventure #217,"[""RPG""]","[""Atmospheric"", ""Dungeon Crawler"", ""Fantasy"", ""Roguelite"", ""Procedural Generation"", ""Moody"", ""Dark"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",39.99,1265,0.79,2004-01-01,inXile Entertainment,inXile Entertainment,"[""Windows"", ""Mac""]",
100201,RPG Adventure #205,"[""RPG""]","[""Isometric"", ""Cyberpunk"", ""Narrative"", ""RPG"", ""Moody"", ""Singleplayer"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",19.99,24784,0.9,2005-01-01,Piranha Bytes,Piranha Bytes,"[""Linux""]",
100202,RPG Adventure #335,"[""RPG""]","[""Cyberpunk"", ""Dungeon Crawler"", ""Hand-drawn"", ""Multiplayer"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",4.99,383,0.84,2007-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Linux"", ""Mac""]",
100203,RPG Adventure #448,"[""RPG""]","[""Dark Fantasy"", ""Atmospheric"", ""Action"", ""Singleplayer"", ""Souls-like"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",29.99,3702,0.79,2018-01-01,Owlcat Games,Owlcat Games,"[""Mac""]",
100204,RPG Adventure #177,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Magic"", ""Atmospheric"", ""Fantasy"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",0.0,4963,0.73,2007-01-01,CD Projekt Red,CD Projekt Red,"[""Windows"", ""Mac"", ""Linux""]",
100205,RPG Adventure #446,"[""RPG""]","[""Cyberpunk"", ""Hack and Slash"", ""Combat"", ""Fantasy"", ""Third Person"", ""Magic"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",9.99,4938,0.99,2024-01-01,Supergiant Games,Supergiant Games,"[""Mac""]",
100206,RPG Adventure #64,"[""RPG""]","[""Boss Rush"", ""Co-op"", ""Difficult"", ""Singleplayer"", ""Action"", ""Magic""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",39.99,4389,0.77,2020-01-01,Larian Studios,Larian Studios,"[""Mac"", ""Linux""]",
100207,Grim Dawn,"[""RPG""]","[""Cyberpunk"", ""Linear"", ""Story Rich"", ""Anime"", ""Co-op"", ""Turn-Based"", ""Retro"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",9.99,4839,0.9,2023-01-01,Larian Studios,Larian Studios,"[""Mac""]",
100208,RPG Adventure #169,"[""RPG""]","[""Pixel Graphics"", ""Dungeon Crawler"", ""Hand-drawn"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",49.99,1624,0.76,2004-01-01,CD Projekt Red,CD Projekt Red,"[""Mac"", ""Windows""]",
100209,RPG Adventure #69,"[""RPG""]","[""Linear"", ""Story Rich"", ""Anime"", ""Pixel Graphics"", ""Co-op"", ""Fantasy"", ""Multiplayer"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",4.99,2179,0.62,2011-01-01,Haemimont Games,Haemimont Games,"[""Windows"", ""Mac""]",
100210,RPG Adventure #315,"[""RPG""]","[""Loot"", ""Story Rich"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Action"", ""Singleplayer"", ""Moody"", ""Dark"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",49.99,4381,0.55,2018-01-01,Tactical Adventures,Tactical Adventures,"[""Mac"", ""Windows"", ""Linux""]",
100211,RPG Adventure #336,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Isometric"", ""Strategy"", ""Cyberpunk"", ""Singleplayer"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",39.99,8404,0.82,2005-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Mac"", ""Linux""]",
100212,RPG Adventure #388,"[""RPG""]","[""Dungeon Crawler"", ""Roguelite"", ""Procedural Generation"", ""Roguelike"", ""Story Rich"", ""Hand-drawn""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",0.0,5771,0.87,2003-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Mac""]",
100213,RPG Adventure #244,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Strategy"", ""Fantasy"", ""Tactical RPG"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",59.99,2708,0.96,2015-01-01,Piranha Bytes,Piranha Bytes,"[""Windows""]",
100214,RPG Adventure #444,"[""RPG""]","[""Sandbox"", ""Fantasy"", ""Non-linear"", ""Exploration"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",9.99,13495,0.77,2020-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Windows"", ""Linux""]",
100215,RPG Adventure #329,"[""RPG""]","[""Boss Rush"", ""Pixel Graphics"", ""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Action""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",39.99,8318,0.75,2005-01-01,Grinding Gear Games,Grinding Gear Games,"[""Linux"", ""Mac""]",
100216,RPG Adventure #192,"[""RPG""]","[""Linear"", ""Anime"", ""Co-op"", ""Turn-Based"", ""Visual Novel"", ""JRPG"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",9.99,21821,0.82,2024-01-01,FromSoftware,FromSoftware,"[""Mac"", ""Windows"", ""Linux""]",
100217,RPG Adventure #397,"[""RPG""]","[""Cyberpunk"", ""Moody"", ""RPG"", ""Atmospheric"", ""Party-Based RPG"", ""Choices Matter"", ""Story Rich""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",14.99,2397,0.65,2015-01-01,Supergiant Games,Supergiant Games,"[""Windows"", ""Linux""]",
100218,RPG Adventure #386,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Dark Fantasy"", ""Difficult"", ""Multiplayer"", ""Action""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",0.0,17518,0.81,2013-01-01,Larian Studios,Larian Studios,"[""Mac""]",
100219,Tales of Arise,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Tactical RPG"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",59.99,3162,0.81,2012-01-01,Piranha Bytes,Piranha Bytes,"[""Linux"", ""Mac"", ""Windows""]",
100220,RPG Adventure #171,"[""RPG""]","[""Cyberpunk"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Action"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",4.99,2679,0.77,2003-01-01,Supergiant Games,Supergiant Games,"[""Windows"", ""Linux"", ""Mac""]",
100221,RPG Adventure #420,"[""RPG""]","[""Isometric"", ""Party-Based"", ""Turn-Based Strategy"", ""Strategy"", ""Co-op"", ""Fantasy"", ""Magic"", ""Tactical RPG"", ""Story Rich""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",39.99,10002,0.77,2001-01-01,Larian Studios,Larian Studios,"[""Linux"", ""Windows""]",
100222,RPG Adventure #37,"[""RPG""]","[""Loot"", ""Cyberpunk"", ""Hack and Slash"", ""Co-op"", ""Atmospheric"", ""Combat"", ""Action"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",4.99,8380,0.96,2007-01-01,Tactical Adventures,Tactical Adventures,"[""Linux""]",
100223,RPG Adventure #312,"[""RPG""]","[""RPG"", ""Atmospheric"", ""Multiplayer"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",39.99,14480,0.82,2023-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Linux""]",
100224,RPG Adventure #54,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Action"", ""Moody"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",0.0,9473,0.74,2005-01-01,Amplitude Studios,Amplitude Studios,"[""Windows""]",
100225,RPG Adventure #432,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Co-op"", ""Atmospheric"", ""Difficult"", ""Action"", ""Singleplayer""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",49.99,691,0.59,2016-01-01,Tactical Adventures,Tactical Adventures,"[""Mac"", ""Windows""]",
100226,Final Fantasy XIV,"[""RPG""]","[""Isometric"", ""Narrative"", ""Moody"", ""Pixel Graphics"", ""Singleplayer"", ""Classic RPG"", ""Choices Matter"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",19.99,15401,0.62,2023-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Linux"", ""Mac""]",
100227,RPG Adventure #258,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Pixel Graphics"", ""Multiplayer""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",39.99,5569,0.84,2016-01-01,inXile Entertainment,inXile Entertainment,"[""Mac""]",
100228,RPG Adventure #118,"[""RPG""]","[""Loot"", ""Pixel Graphics"", ""Co-op"", ""Third Person"", ""Action"", ""Action RPG"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",39.99,4813,0.68,2012-01-01,inXile Entertainment,inXile Entertainment,"[""Linux"", ""Mac""]",
100229,RPG Adventure #401,"[""RPG""]","[""Pixel Graphics"", ""Anime"", ""Visual Novel"", ""Moody"", ""JRPG"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",19.99,5567,0.74,2009-01-01,Supergiant Games,Supergiant Games,"[""Windows"", ""Linux"", ""Mac""]",
100230,RPG Adventure #426,"[""RPG""]","[""Crafting"", ""Multiplayer"", ""Exploration"", ""Open World"", ""Survival"", ""Moody""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",0.0,3673,0.79,2019-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Linux""]",
100231,RPG Adventure #361,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Fantasy"", ""Retro"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Story Rich"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",14.99,9558,0.97,2010-01-01,Haemimont Games,Haemimont Games,"[""Mac"", ""Windows"", ""Linux""]",
100232,RPG Adventure #172,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Atmospheric"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",19.99,4013,0.9,2023-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Linux"", ""Mac""]",
100233,RPG Adventure #367,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Co-op"", ""Atmospheric"", ""Visual Novel"", ""Story Rich"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",4.99,2583,0.8,2015-01-01,Tactical Adventures,Tactical Adventures,"[""Mac""]",
100234,RPG Adventure #56,"[""RPG""]","[""Pixel Graphics"", ""Dungeon Crawler"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",59.99,719,0.96,2009-01-01,Piranha Bytes,Piranha Bytes,"[""Windows"", ""Mac""]",
100235,RPG Adventure #322,"[""RPG""]","[""Linear"", ""JRPG"", ""Magic"", ""Retro"", ""Visual Novel"", ""Dark"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",29.99,1197,0.89,2020-01-01,Troika Games,Troika Games,"[""Linux""]",
100236,RPG Adventure #41,"[""RPG""]","[""Isometric"", ""Narrative"", ""Atmospheric"", ""Classic RPG"", ""Party-Based RPG"", ""Dark""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",39.99,733,0.57,2020-01-01,Larian Studios,Larian Studios,"[""Linux"", ""Mac""]",
100237,RPG Adventure #403,"[""RPG""]","[""Turn-Based Strategy"", ""Party-Based"", ""Isometric"", ""Strategy"", ""Moody"", ""Fantasy"", ""Singleplayer"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",0.0,2876,0.95,2021-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Mac""]",
100238,RPG Adventure #119,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Co-op"", ""Magic"", ""Moody"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",0.0,11725,0.8,2009-01-01,CD Projekt Red,CD Projekt Red,"[""Linux"", ""Mac""]",
100239,RPG Adventure #191,"[""RPG""]","[""Party-Based"", ""Isometric"", ""Cyberpunk"", ""Tactical RPG"", ""Story Rich""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",14.99,7654,0.52,2007-01-01,FromSoftware,FromSoftware,"[""Windows"", ""Mac"", ""Linux""]",
100240,RPG Adventure #353,"[""RPG""]","[""Dungeon Crawler"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,2525,0.9,2024-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Windows"", ""Linux""]",
100241,Poe 2: Deadfire,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Moody"", ""Co-op"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Dark"", ""Story Rich""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",9.99,14930,0.82,2006-01-01,Troika Games,Troika Games,"[""Mac"", ""Windows"", ""Linux""]",
